DATE,TIMESTAMP,XLAT,XLONG,HGT,RAINC,RAINNC,T_500hPa,T_700hPa,T_850hPa,QVAPOR_500,QVAPOR_700,QVAPOR_850,QCLOUD_500,QCLOUD_700,QCLOUD_850,QRAIN_500,QRAIN_700,QRAIN_850,QICE_500,QICE_700,QICE_850,QSNOW_500,QSNOW_700,QSNOW_850,QGRAUP_500,QGRAUP_700,QGRAUP_850,PRECIPITACION,LLUVIA
2015-02-04[00:00:00],1423004416.00000000,42.91876602,-1.99078369,656.92376709,0.00000000,14.13443756,239.35298157,258.02282715,267.00863647,0.00019173,0.00082207,0.00185377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,13.16199970,1
2015-02-04[00:00:00],1423004416.00000000,42.91835403,-1.95391846,667.82617188,0.00000000,14.67683411,239.29115295,257.90039062,266.91915894,0.00019420,0.00082210,0.00185472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.46899986,1
2015-02-04[00:00:00],1423004416.00000000,42.91793442,-1.91708374,627.84826660,0.00000000,15.30616474,239.30075073,257.48385620,267.03128052,0.00019240,0.00086785,0.00180741,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.25300026,1
2015-02-04[00:00:00],1423004416.00000000,42.91749954,-1.88024902,613.17065430,0.00000000,13.30887794,239.37129211,257.39541626,267.14895630,0.00018744,0.00086799,0.00176452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.07199955,1
2015-02-04[00:00:00],1423004416.00000000,42.91705322,-1.84341431,618.64135742,0.00000000,11.31196880,239.48811340,257.53466797,267.23010254,0.00018082,0.00083558,0.00173574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.87800026,1
2015-02-04[00:00:00],1423004416.00000000,42.91659927,-1.80657959,635.83801270,0.00000000,9.39746189,239.61566162,257.65335083,267.11309814,0.00017235,0.00080359,0.00175200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.55700016,1
2015-02-04[00:00:00],1423004416.00000000,42.91613007,-1.76974487,666.66918945,0.00000000,7.83367968,239.71713257,257.88244629,266.77655029,0.00016343,0.00075521,0.00182849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.35099983,1
2015-02-04[00:00:00],1423004416.00000000,42.91565323,-1.73287964,679.03106689,0.00000000,8.10102081,239.79927063,257.95602417,266.63589478,0.00015558,0.00073975,0.00184767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.70100021,1
2015-02-04[00:00:00],1423004416.00000000,42.91515350,-1.69604492,667.47534180,0.00000000,9.34074497,239.86567688,257.86856079,266.65551758,0.00014957,0.00074908,0.00183380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.66399956,1
2015-02-04[00:00:00],1423004416.00000000,42.91465759,-1.65921021,677.98706055,0.00000000,11.04101086,239.90208435,257.82180786,266.59072876,0.00014638,0.00074892,0.00186895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.54100037,1
2015-02-04[00:00:00],1423004416.00000000,42.91413498,-1.62237549,679.17486572,0.00000000,11.93468666,239.92524719,257.81182861,266.67727661,0.00014483,0.00073780,0.00185455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.37899971,1
2015-02-04[00:00:00],1423004416.00000000,42.91361237,-1.58554077,677.73083496,0.00000000,11.26327896,239.94027710,257.64199829,266.91857910,0.00014597,0.00076839,0.00175599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.71799994,1
2015-02-04[00:00:00],1423004416.00000000,42.91307068,-1.54870605,656.02966309,0.00000000,10.10583401,239.95309448,257.79718018,267.08367920,0.00014941,0.00074612,0.00169994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.07700014,1
2015-02-04[00:00:00],1423004416.00000000,42.91252136,-1.51187134,645.58276367,0.00000000,10.24293423,239.92341614,258.16784668,267.32147217,0.00015613,0.00068120,0.00162111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.16099977,1
2015-02-04[00:00:00],1423004416.00000000,42.91195679,-1.47503662,710.58654785,0.00000000,12.22003841,239.84954834,258.28237915,267.47909546,0.00016465,0.00065469,0.00156677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.08699989,1
2015-02-04[00:00:00],1423004416.00000000,42.91138840,-1.43820190,845.10540771,0.00000000,12.77621651,239.79547119,258.34606934,267.26556396,0.00017015,0.00064579,0.00161306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.54099989,1
2015-02-04[00:00:00],1423004416.00000000,42.91079712,-1.40136719,948.11309814,0.00000000,13.29066372,239.79400635,258.43292236,267.06369019,0.00017117,0.00063324,0.00167194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.91020203,-1.36453247,960.50402832,0.00000000,13.57793045,239.82350159,258.45211792,267.17114258,0.00016973,0.00062850,0.00164661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90958786,-1.32769775,914.80194092,0.00000000,12.19432926,239.84062195,258.44915771,266.86968994,0.00016818,0.00062079,0.00170679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.75600004,1
2015-02-04[00:00:00],1423004416.00000000,42.90897369,-1.29089355,911.31494141,0.00000000,11.91141129,239.85585022,258.17352295,266.29373169,0.00016690,0.00065210,0.00184913,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.83999991,1
2015-02-04[00:00:00],1423004416.00000000,42.90833282,-1.25405884,1018.95385742,0.00000000,13.39494705,239.87274170,257.81408691,266.01425171,0.00016666,0.00069377,0.00195921,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90768433,-1.21722412,1028.28955078,0.00000000,13.37911701,239.89062500,258.05441284,266.46578979,0.00016602,0.00065998,0.00184256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90702820,-1.18038940,985.30993652,0.00000000,13.45414734,239.88507080,258.54531860,266.82406616,0.00016677,0.00059106,0.00171797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90637207,-1.14355469,960.11743164,0.00000000,13.14748573,239.86398315,258.53768921,267.02429199,0.00016947,0.00058793,0.00163532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90568924,-1.10675049,920.53552246,0.00000000,11.40722466,239.85037231,258.18270874,267.07611084,0.00017250,0.00063181,0.00160027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.08599997,1
2015-02-04[00:00:00],1423004416.00000000,42.90499878,-1.06991577,968.00732422,0.00000000,10.49223995,239.85444641,258.13006592,266.44650269,0.00017491,0.00064206,0.00174426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.94600010,1
2015-02-04[00:00:00],1423004416.00000000,42.90429306,-1.03308105,1072.86328125,0.00000000,10.42813873,239.87022400,258.17999268,265.51486206,0.00017613,0.00063330,0.00199492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90358353,-0.99627686,1114.32031250,0.00000000,12.05805206,239.88473511,258.28381348,265.51651001,0.00017697,0.00061285,0.00199372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90285110,-0.95944214,1028.37402344,0.00000000,13.57229328,239.88021851,258.52545166,266.42837524,0.00017859,0.00058160,0.00178271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90211105,-0.92260742,984.97631836,0.00000000,12.71935749,239.85115051,259.12707520,266.94873047,0.00018034,0.00051912,0.00162744,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.09999990,1
2015-02-04[00:00:00],1423004416.00000000,42.90136337,-0.88580322,1058.38171387,0.00000000,11.73094177,239.81964111,259.54638672,266.93444824,0.00018158,0.00047300,0.00160498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.90060425,-0.84896851,1192.87207031,0.00000000,12.70425034,239.80764771,259.12683105,267.21252441,0.00018217,0.00050962,0.00153557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-04[00:00:00],1423004416.00000000,42.94921112,-4.16519165,1046.71545410,0.00000000,29.75387383,238.16459656,258.57656860,268.27078247,0.00017531,0.00128948,0.00310287,0.00000000,0.00000000,0.00002296,0.00000000,0.00000000,0.00000001,0.00000000,0.00000005,0.00000000,0.00000000,0.00009619,0.00029658,0.00000000,0.00000129,0.00002390,19.69599915,1
2015-02-04[00:00:00],1423004416.00000000,42.94947815,-4.12832642,992.93627930,0.00000000,27.42294884,238.14968872,258.55136108,268.11639404,0.00018070,0.00134087,0.00306876,0.00000000,0.00000000,0.00002381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000021,0.00000001,0.00000000,0.00012938,0.00014487,0.00000000,0.00000158,0.00001090,20.12899971,1
2015-02-04[00:00:00],1423004416.00000000,42.94975281,-4.09149170,954.87097168,0.00000000,25.89726067,238.11810303,258.42620850,268.00479126,0.00018859,0.00134185,0.00304381,0.00000000,0.00000000,0.00003708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000013,0.00000001,0.00000000,0.00003861,0.00005553,0.00000000,0.00000000,0.00000000,19.94799995,1
2015-02-04[00:00:00],1423004416.00000000,42.95001221,-4.05462646,943.86535645,0.00000000,26.06155777,238.08638000,258.42831421,267.93536377,0.00019634,0.00123924,0.00302804,0.00000000,0.00000000,0.00002441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000016,0.00000000,0.00000000,0.00001137,0.00003656,0.00000000,0.00000001,0.00000048,18.73900032,1
2015-02-04[00:00:00],1423004416.00000000,42.95025635,-4.01776123,938.73748779,0.00000000,26.66342163,238.05323792,258.42749023,267.84054565,0.00020792,0.00114783,0.00300640,0.00000000,0.00000000,0.00001150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006217,0.00000000,0.00000000,0.00000000,17.38999939,1
2015-02-04[00:00:00],1423004416.00000000,42.95048904,-3.98089600,926.39843750,0.00000000,23.43465805,238.04147339,258.38165283,267.88537598,0.00021567,0.00115658,0.00294113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000002,0.00000000,0.00000000,0.00005606,0.00000000,0.00000000,0.00000004,16.36700058,1
2015-02-04[00:00:00],1423004416.00000000,42.95071793,-3.94403076,900.36376953,0.00000000,22.44577980,238.05892944,258.21923828,268.10839844,0.00021313,0.00114100,0.00283009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000008,0.00000000,0.00000000,0.00001694,0.00000000,0.00000000,0.00000000,15.83100033,1
2015-02-04[00:00:00],1423004416.00000000,42.95093155,-3.90716553,916.32562256,0.00000000,28.98036957,238.10783386,258.05322266,268.23132324,0.00020338,0.00115287,0.00279457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000016,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,13.69799995,1
2015-02-04[00:00:00],1423004416.00000000,42.95113373,-3.87030029,965.73767090,0.00000000,28.99975014,238.16563416,258.00756836,268.14608765,0.00019326,0.00114829,0.00284234,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000012,0.00000000,0.00000000,0.00000060,0.00000000,0.00000000,0.00000000,11.58199978,1
2015-02-04[00:00:00],1423004416.00000000,42.95132065,-3.83343506,944.05438232,0.00000000,21.43966103,238.20449829,258.09338379,267.92239380,0.00018381,0.00113379,0.00288844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000002,0.00000000,0.00000000,0.00000242,0.00000000,0.00000000,0.00000001,12.78699970,1
2015-02-04[00:00:00],1423004416.00000000,42.95149994,-3.79656982,907.49975586,0.00000000,17.07322884,238.22155762,258.22628784,267.84225464,0.00017696,0.00111578,0.00278146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000001,0.00000000,0.00000000,0.00000416,0.00000000,0.00000000,0.00000000,13.04899979,1
2015-02-04[00:00:00],1423004416.00000000,42.95166016,-3.75970459,885.68426514,0.00000000,15.98493290,238.23655701,258.27255249,267.92980957,0.00017301,0.00112321,0.00265111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000013,0.00000010,0.00000000,0.00000000,0.00000322,0.00000000,0.00000000,0.00000000,13.08500004,1
2015-02-04[00:00:00],1423004416.00000000,42.95180893,-3.72283936,879.02410889,0.00000000,16.37400055,238.24099731,258.20587158,268.06210327,0.00017662,0.00114169,0.00256374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000008,0.00000023,0.00000000,0.00000000,0.00000059,0.00000000,0.00000000,0.00000000,12.88799953,1
2015-02-04[00:00:00],1423004416.00000000,42.95195007,-3.68597412,886.54705811,0.00000000,15.97267342,238.24758911,258.07357788,268.09161377,0.00018195,0.00115381,0.00255272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.93799973,1
2015-02-04[00:00:00],1423004416.00000000,42.95207596,-3.64910889,840.72210693,0.00000000,14.57992458,238.27934265,258.03268433,268.00250244,0.00017969,0.00114942,0.00258722,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.20699978,1
2015-02-04[00:00:00],1423004416.00000000,42.95219803,-3.61224365,718.11865234,0.00000000,13.19362450,238.30397034,258.16329956,267.88064575,0.00017475,0.00111156,0.00263815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000017,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,13.60200024,1
2015-02-04[00:00:00],1423004416.00000000,42.95230484,-3.57537842,618.20141602,0.00000000,11.87795734,238.32214355,258.06292725,267.85421753,0.00017260,0.00111090,0.00266137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000003,0.00000008,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,14.09799957,1
2015-02-04[00:00:00],1423004416.00000000,42.95239639,-3.53851318,602.92559814,0.00000000,11.14200020,238.34053040,258.03558350,267.83145142,0.00017395,0.00110047,0.00263902,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000007,0.00000000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,13.51700020,1
2015-02-04[00:00:00],1423004416.00000000,42.95247269,-3.50164795,599.99822998,0.00000000,11.32532024,238.36441040,258.09600830,267.81451416,0.00017725,0.00109594,0.00257783,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000017,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,13.22900009,1
2015-02-04[00:00:00],1423004416.00000000,42.95254898,-3.46478271,626.78979492,0.00000000,10.57348824,238.39418030,258.10034180,267.80267334,0.00017811,0.00112063,0.00259160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.73900032,1
2015-02-04[00:00:00],1423004416.00000000,42.95260620,-3.42791748,694.75653076,0.00000000,9.13378525,238.43997192,258.01770020,267.72454834,0.00017477,0.00114623,0.00269501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000053,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,11.76299953,1
2015-02-04[00:00:00],1423004416.00000000,42.95264816,-3.39105225,739.34399414,0.00000000,8.94431973,238.49406433,257.95486450,267.58984375,0.00016831,0.00115890,0.00282538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000029,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000001,11.42000008,1
2015-02-04[00:00:00],1423004416.00000000,42.95268250,-3.35418701,765.18572998,0.00000000,9.69935513,238.54229736,257.89813232,267.51126099,0.00016099,0.00116617,0.00293325,0.00000000,0.00000000,0.00004990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000002,0.00000000,0.00000000,0.00001797,0.00000000,0.00000000,0.00000000,11.02400017,1
2015-02-04[00:00:00],1423004416.00000000,42.95270920,-3.31732178,754.25622559,0.00000000,11.34158325,238.57859802,257.80383301,267.62405396,0.00015417,0.00118787,0.00295539,0.00000000,0.00000000,0.00022793,0.00000000,0.00000000,0.00000002,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00011073,0.00000000,0.00000000,0.00000066,9.96800041,1
